benchmark,machine,repetition,test,result
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,3,"memory_mixed",0.01
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,3,"memory_scan",4.2
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,3,"memory_update",0.12
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,4,"innodb_key",0.1
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,4,"innodb_load",47.7
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,4,"innodb_mixed",0
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,4,"innodb_scan",5.55
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,4,"innodb_update",0.77
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,4,"memory_key",0.1
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,4,"memory_load",2.32
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,4,"memory_mixed",0.01
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,4,"memory_scan",4.29
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,4,"memory_update",0.1
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,5,"innodb_key",0.1
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,5,"innodb_load",47.93
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,5,"innodb_mixed",0.01
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,5,"innodb_scan",5.72
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,5,"innodb_update",0.82
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,5,"memory_key",0.1
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,5,"memory_load",2.27
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,5,"memory_mixed",0.01
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,5,"memory_scan",4.24
mysqlslap,m510.quiho2.schedock-PG0.utah.cloudlab.us,5,"memory_update",0.11
mysqlslap,pc3000.quiho2.Schedock.emulab.net,1,"innodb_key",0.06
mysqlslap,pc3000.quiho2.Schedock.emulab.net,1,"innodb_load",5.29
mysqlslap,pc3000.quiho2.Schedock.emulab.net,1,"innodb_mixed",0
mysqlslap,pc3000.quiho2.Schedock.emulab.net,1,"innodb_scan",3.6
mysqlslap,pc3000.quiho2.Schedock.emulab.net,1,"innodb_update",0.38
mysqlslap,pc3000.quiho2.Schedock.emulab.net,1,"memory_key",0.05
mysqlslap,pc3000.quiho2.Schedock.emulab.net,1,"memory_load",2.44
mysqlslap,pc3000.quiho2.Schedock.emulab.net,1,"memory_mixed",0
mysqlslap,pc3000.quiho2.Schedock.emulab.net,1,"memory_scan",2.66
mysqlslap,pc3000.quiho2.Schedock.emulab.net,1,"memory_update",0.07
mysqlslap,pc3000.quiho2.Schedock.emulab.net,2,"innodb_key",0.06
mysqlslap,pc3000.quiho2.Schedock.emulab.net,2,"innodb_load",4.89
mysqlslap,pc3000.quiho2.Schedock.emulab.net,2,"innodb_mixed",0
mysqlslap,pc3000.quiho2.Schedock.emulab.net,2,"innodb_scan",3.47
mysqlslap,pc3000.quiho2.Schedock.emulab.net,2,"innodb_update",0.05
mysqlslap,pc3000.quiho2.Schedock.emulab.net,2,"memory_key",0.07
mysqlslap,pc3000.quiho2.Schedock.emulab.net,2,"memory_load",2.4
mysqlslap,pc3000.quiho2.Schedock.emulab.net,2,"memory_mixed",0
mysqlslap,pc3000.quiho2.Schedock.emulab.net,2,"memory_scan",2.56
mysqlslap,pc3000.quiho2.Schedock.emulab.net,2,"memory_update",0.08
mysqlslap,pc3000.quiho2.Schedock.emulab.net,3,"innodb_key",0.06
mysqlslap,pc3000.quiho2.Schedock.emulab.net,3,"innodb_load",4.85
mysqlslap,pc3000.quiho2.Schedock.emulab.net,3,"innodb_mixed",0
mysqlslap,pc3000.quiho2.Schedock.emulab.net,3,"innodb_scan",3.38
mysqlslap,pc3000.quiho2.Schedock.emulab.net,3,"innodb_update",0.05
mysqlslap,pc3000.quiho2.Schedock.emulab.net,3,"memory_key",0.05
mysqlslap,pc3000.quiho2.Schedock.emulab.net,3,"memory_load",2.32
mysqlslap,pc3000.quiho2.Schedock.emulab.net,3,"memory_mixed",0
mysqlslap,pc3000.quiho2.Schedock.emulab.net,3,"memory_scan",2.62
mysqlslap,pc3000.quiho2.Schedock.emulab.net,3,"memory_update",0.07
mysqlslap,pc3000.quiho2.Schedock.emulab.net,4,"innodb_key",0.06
mysqlslap,pc3000.quiho2.Schedock.emulab.net,4,"innodb_load",4.83
mysqlslap,pc3000.quiho2.Schedock.emulab.net,4,"innodb_mixed",0
mysqlslap,pc3000.quiho2.Schedock.emulab.net,4,"innodb_scan",3.43
mysqlslap,pc3000.quiho2.Schedock.emulab.net,4,"innodb_update",0.05
mysqlslap,pc3000.quiho2.Schedock.emulab.net,4,"memory_key",0.05
mysqlslap,pc3000.quiho2.Schedock.emulab.net,4,"memory_load",2.34
mysqlslap,pc3000.quiho2.Schedock.emulab.net,4,"memory_mixed",0
mysqlslap,pc3000.quiho2.Schedock.emulab.net,4,"memory_scan",2.71
mysqlslap,pc3000.quiho2.Schedock.emulab.net,4,"memory_update",0.05
mysqlslap,pc3000.quiho2.Schedock.emulab.net,5,"innodb_key",0.07
mysqlslap,pc3000.quiho2.Schedock.emulab.net,5,"innodb_load",4.93
mysqlslap,pc3000.quiho2.Schedock.emulab.net,5,"innodb_mixed",0
mysqlslap,pc3000.quiho2.Schedock.emulab.net,5,"innodb_scan",3.47
mysqlslap,pc3000.quiho2.Schedock.emulab.net,5,"innodb_update",0.07
mysqlslap,pc3000.quiho2.Schedock.emulab.net,5,"memory_key",0.05
mysqlslap,pc3000.quiho2.Schedock.emulab.net,5,"memory_load",2.16
mysqlslap,pc3000.quiho2.Schedock.emulab.net,5,"memory_mixed",0
mysqlslap,pc3000.quiho2.Schedock.emulab.net,5,"memory_scan",2.62
mysqlslap,pc3000.quiho2.Schedock.emulab.net,5,"memory_update",0.07
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,1,"innodb_key",0.1
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,1,"innodb_load",359.87
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,1,"innodb_mixed",0
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,1,"innodb_scan",24.77
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,1,"innodb_update",7.68
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,1,"memory_key",0.1
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,1,"memory_load",2.78
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,1,"memory_mixed",0
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,1,"memory_scan",20.9
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,1,"memory_update",0.06
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,2,"innodb_key",0.1
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,2,"innodb_load",353.79
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,2,"innodb_mixed",0
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,2,"innodb_scan",25.32
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,2,"innodb_update",7.61
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,2,"memory_key",0.1
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,2,"memory_load",2.73
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,2,"memory_mixed",0.01
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,2,"memory_scan",20.89
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,2,"memory_update",0.06
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,3,"innodb_key",0.1
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,3,"innodb_load",353.81
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,3,"innodb_mixed",0
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,3,"innodb_scan",24.91
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,3,"innodb_update",8.15
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,3,"memory_key",0.1
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,3,"memory_load",2.69
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,3,"memory_mixed",0.01
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,3,"memory_scan",21.09
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,3,"memory_update",0.06
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,4,"innodb_key",0.1
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,4,"innodb_load",357.96
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,4,"innodb_mixed",0
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,4,"innodb_scan",24.92
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,4,"innodb_update",6.38
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,4,"memory_key",0.1
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,4,"memory_load",2.71
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,4,"memory_mixed",0
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,4,"memory_scan",21.09
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,4,"memory_update",0.08
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,5,"innodb_key",0.1
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,5,"innodb_load",346.25
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,5,"innodb_mixed",0
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,5,"innodb_scan",25.41
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,5,"innodb_update",6.14
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,5,"memory_key",0.1
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,5,"memory_load",2.67
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,5,"memory_mixed",0
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,5,"memory_scan",20.84
mysqlslap,pc3300.quiho2.emulab-net.uky.emulab.net,5,"memory_update",0.05
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,1,"innodb_key",0.09
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,1,"innodb_load",317.31
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,1,"innodb_mixed",0
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,1,"innodb_scan",24.11
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,1,"innodb_update",6.29
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,1,"memory_key",0.1
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,1,"memory_load",2.34
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,1,"memory_mixed",0
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,1,"memory_scan",20.23
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,1,"memory_update",0.06
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,2,"innodb_key",0.09
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,2,"innodb_load",317.17
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,2,"innodb_mixed",0
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,2,"innodb_scan",24.36
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,2,"innodb_update",6.27
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,2,"memory_key",0.09
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,2,"memory_load",2.5
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,2,"memory_mixed",0
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,2,"memory_scan",19.53
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,2,"memory_update",0.06
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,3,"innodb_key",0.09
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,3,"innodb_load",317.49
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,3,"innodb_mixed",0
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,3,"innodb_scan",24.24
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,3,"innodb_update",6.5
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,3,"memory_key",0.09
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,3,"memory_load",2.39
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,3,"memory_mixed",0
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,3,"memory_scan",19.5
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,3,"memory_update",0.06
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,4,"innodb_key",0.09
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,4,"innodb_load",317.03
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,4,"innodb_mixed",0
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,4,"innodb_scan",24.12
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,4,"innodb_update",6.39
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,4,"memory_key",0.09
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,4,"memory_load",2.39
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,4,"memory_mixed",0
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,4,"memory_scan",19.51
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,4,"memory_update",0.06
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,5,"innodb_key",0.09
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,5,"innodb_load",317.66
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,5,"innodb_mixed",0
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,5,"innodb_scan",23.89
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,5,"innodb_update",6.43
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,5,"memory_key",0.09
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,5,"memory_load",2.52
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,5,"memory_mixed",0
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,5,"memory_scan",19.53
mysqlslap,pc3400.quiho2.emulab-net.uky.emulab.net,5,"memory_update",0.05
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,1,"innodb_key",0.1
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,1,"innodb_load",352.56
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,1,"innodb_mixed",0.01
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,1,"innodb_scan",24.73
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,1,"innodb_update",8.19
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,1,"memory_key",0.1
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,1,"memory_load",2.74
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,1,"memory_mixed",0
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,1,"memory_scan",21
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,1,"memory_update",0.07
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,2,"innodb_key",0.09
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,2,"innodb_load",356.53
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,2,"innodb_mixed",0
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,2,"innodb_scan",25.34
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,2,"innodb_update",7.5
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,2,"memory_key",0.09
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,2,"memory_load",2.7
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,2,"memory_mixed",0
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,2,"memory_scan",20.93
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,2,"memory_update",0.05
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,3,"innodb_key",0.1
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,3,"innodb_load",356.01
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,3,"innodb_mixed",0
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,3,"innodb_scan",24.89
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,3,"innodb_update",7.66
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,3,"memory_key",0.1
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,3,"memory_load",2.73
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,3,"memory_mixed",0
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,3,"memory_scan",21.03
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,3,"memory_update",0.06
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,4,"innodb_key",0.1
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,4,"innodb_load",365.58
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,4,"innodb_mixed",0
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,4,"innodb_scan",24.55
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,4,"innodb_update",6.45
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,4,"memory_key",0.1
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,4,"memory_load",2.68
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,4,"memory_mixed",0
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,4,"memory_scan",21.01
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,4,"memory_update",0.06
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,5,"innodb_key",0.1
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,5,"innodb_load",353.37
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,5,"innodb_mixed",0
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,5,"innodb_scan",24.95
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,5,"innodb_update",6.45
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,5,"memory_key",0.1
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,5,"memory_load",2.93
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,5,"memory_mixed",0
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,5,"memory_scan",20.91
mysqlslap,pc3500.quiho2.emulab-net.uky.emulab.net,5,"memory_update",0.06
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,1,"innodb_key",0.04
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,1,"innodb_load",256.14
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,1,"innodb_mixed",0
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,1,"innodb_scan",3.82
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,1,"innodb_update",5.05
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,1,"memory_key",0.04
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,1,"memory_load",2.09
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,1,"memory_mixed",0
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,1,"memory_scan",2.54
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,1,"memory_update",0.06
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,2,"innodb_key",0.04
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,2,"innodb_load",255.18
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,2,"innodb_mixed",0
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,2,"innodb_scan",3.64
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,2,"innodb_update",5.12
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,2,"memory_key",0.04
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,2,"memory_load",2.01
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,2,"memory_mixed",0
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,2,"memory_scan",2.35
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,2,"memory_update",0.06
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,3,"innodb_key",0.04
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,3,"innodb_load",256.54
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,3,"innodb_mixed",0
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,3,"innodb_scan",3.78
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,3,"innodb_update",4.87
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,3,"memory_key",0.04
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,3,"memory_load",1.99
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,3,"memory_mixed",0
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,3,"memory_scan",2.75
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,3,"memory_update",0.07
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,4,"innodb_key",0.04
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,4,"innodb_load",258.9
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,4,"innodb_mixed",0
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,4,"innodb_scan",4.17
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,4,"innodb_update",5.23
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,4,"memory_key",0.04
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,4,"memory_load",1.98
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,4,"memory_mixed",0
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,4,"memory_scan",2.57
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,4,"memory_update",0.05
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,5,"innodb_key",0.04
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,5,"innodb_load",257.99
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,5,"innodb_mixed",0
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,5,"innodb_scan",3.75
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,5,"innodb_update",5.08
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,5,"memory_key",0.04
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,5,"memory_load",2.08
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,5,"memory_mixed",0
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,5,"memory_scan",2.56
mysqlslap,r320.quiho2.schedock-PG0.apt.emulab.net,5,"memory_update",0.04
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,1,"innodb_key",0.04
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,1,"innodb_load",257.45
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,1,"innodb_mixed",0
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,1,"innodb_scan",3.95
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,1,"innodb_update",4.76
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,1,"memory_key",0.04
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,1,"memory_load",2.09
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,1,"memory_mixed",0
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,1,"memory_scan",2.87
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,1,"memory_update",0.06
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,2,"innodb_key",0.04
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,2,"innodb_load",255.91
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,2,"innodb_mixed",0
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,2,"innodb_scan",3.42
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,2,"innodb_update",4.9
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,2,"memory_key",0.04
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,2,"memory_load",2.07
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,2,"memory_mixed",0
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,2,"memory_scan",2.61
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,2,"memory_update",0.06
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,3,"innodb_key",0.04
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,3,"innodb_load",256.49
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,3,"innodb_mixed",0
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,3,"innodb_scan",3.84
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,3,"innodb_update",4.89
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,3,"memory_key",0.04
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,3,"memory_load",1.99
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,3,"memory_mixed",0
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,3,"memory_scan",2.87
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,3,"memory_update",0.06
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,4,"innodb_key",0.04
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,4,"innodb_load",257.71
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,4,"innodb_mixed",0
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,4,"innodb_scan",3.95
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,4,"innodb_update",5.32
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,4,"memory_key",0.04
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,4,"memory_load",1.96
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,4,"memory_mixed",0
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,4,"memory_scan",2.65
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,4,"memory_update",0.04
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,5,"innodb_key",0.04
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,5,"innodb_load",257.76
mysqlslap,r720.quiho2.schedock-PG0.apt.emulab.net,5,"innodb_mixed",0
