repetition,benchmark,machine,test,result
1,stressng-mem,apt132.apt.emulab.net,"vm",23144.703457
1,stressng-mem,apt132.apt.emulab.net,"zero",177682.685209




















1,stressng-mem,apt134.apt.emulab.net,"atomic",571426.481766
1,stressng-mem,apt134.apt.emulab.net,"context",4124.425439
1,stressng-mem,apt134.apt.emulab.net,"full",184838.358956
1,stressng-mem,apt134.apt.emulab.net,"hsearch",3417.353376
1,stressng-mem,apt134.apt.emulab.net,"lsearch",7.200118
1,stressng-mem,apt134.apt.emulab.net,"malloc",2608431.603524
1,stressng-mem,apt134.apt.emulab.net,"matrix",3934.080959
1,stressng-mem,apt134.apt.emulab.net,"memcpy",1660.914062
1,stressng-mem,apt134.apt.emulab.net,"memfd",9.528417
1,stressng-mem,apt134.apt.emulab.net,,6963452.324292
1,stressng-mem,apt134.apt.emulab.net,"oom-pipe",6.981433
1,stressng-mem,apt134.apt.emulab.net,"pipe",936670.012701
1,stressng-mem,apt134.apt.emulab.net,"remap",268.572931
1,stressng-mem,apt134.apt.emulab.net,"rmap",1989.776083
1,stressng-mem,apt134.apt.emulab.net,"stackmmap",11.666137
1,stressng-mem,apt134.apt.emulab.net,"str",27889.330657
1,stressng-mem,apt134.apt.emulab.net,"stream",10.39861
1,stressng-mem,apt134.apt.emulab.net,"tlb-shootdown",756.390214
1,stressng-mem,apt134.apt.emulab.net,"vm",23144.398194
1,stressng-mem,apt134.apt.emulab.net,"zero",179809.45077




















1,stressng-mem,dwill.soe.ucsc.edu,"atomic",665623.070326
1,stressng-mem,dwill.soe.ucsc.edu,"context",4749.239532
1,stressng-mem,dwill.soe.ucsc.edu,"full",207077.753791
1,stressng-mem,dwill.soe.ucsc.edu,"hsearch",3999.284798
1,stressng-mem,dwill.soe.ucsc.edu,"lsearch",8.266862
1,stressng-mem,dwill.soe.ucsc.edu,"malloc",2688822.076831
1,stressng-mem,dwill.soe.ucsc.edu,"matrix",4537.372438
1,stressng-mem,dwill.soe.ucsc.edu,"memcpy",1974.262964
1,stressng-mem,dwill.soe.ucsc.edu,"memfd",11.994236
1,stressng-mem,dwill.soe.ucsc.edu,,8350058.781413
1,stressng-mem,dwill.soe.ucsc.edu,"pipe",1195353.425759
1,stressng-mem,dwill.soe.ucsc.edu,"remap",323.592126
1,stressng-mem,dwill.soe.ucsc.edu,"rmap",1145.279019
1,stressng-mem,dwill.soe.ucsc.edu,"stackmmap",0.133222
1,stressng-mem,dwill.soe.ucsc.edu,"str",33049.410258
1,stressng-mem,dwill.soe.ucsc.edu,"stream",49.67177
1,stressng-mem,dwill.soe.ucsc.edu,"tlb-shootdown",950.704305
1,stressng-mem,dwill.soe.ucsc.edu,"vm",71141.549473
1,stressng-mem,dwill.soe.ucsc.edu,"zero",209379.050943



















1,stressng-mem,issdm-0,"atomic",532474.360475
1,stressng-mem,issdm-0,"context",1723.969292
1,stressng-mem,issdm-0,"full",73676.114176
1,stressng-mem,issdm-0,"hsearch",1247.720904
1,stressng-mem,issdm-0,"lsearch",4.267418
1,stressng-mem,issdm-0,"malloc",754053.447874
1,stressng-mem,issdm-0,"matrix",1866.83451
1,stressng-mem,issdm-0,"memcpy",161.408995
1,stressng-mem,issdm-0,"memfd",1091.698074
1,stressng-mem,issdm-0,,2191432.058072
1,stressng-mem,issdm-0,"oom-pipe",0.060151
1,stressng-mem,issdm-0,"pipe",442371.90609
1,stressng-mem,issdm-0,"remap",191.220178
1,stressng-mem,issdm-0,"rmap",179.027821
1,stressng-mem,issdm-0,"stackmmap",0.066551
1,stressng-mem,issdm-0,"str",7528.885142
1,stressng-mem,issdm-0,"stream",59.418862
1,stressng-mem,issdm-0,"tlb-shootdown",210.44861
1,stressng-mem,issdm-0,"vm",19696.853513
1,stressng-mem,issdm-0,"zero",74720.516413




















1,stressng-mem,issdm-20,"atomic",532457.765883
1,stressng-mem,issdm-20,"context",3330.655103
1,stressng-mem,issdm-20,"full",74546.035251
1,stressng-mem,issdm-20,"hsearch",1224.815849
1,stressng-mem,issdm-20,"lsearch",4.2673
1,stressng-mem,issdm-20,"malloc",753442.283486
1,stressng-mem,issdm-20,"matrix",1861.468445
1,stressng-mem,issdm-20,"memcpy",158.614476
1,stressng-mem,issdm-20,"memfd",1113.433501
1,stressng-mem,issdm-20,,2542137.645816
1,stressng-mem,issdm-20,"oom-pipe",0.122253
1,stressng-mem,issdm-20,"pipe",550617.064799
1,stressng-mem,issdm-20,"remap",363.346339
1,stressng-mem,issdm-20,"rmap",264.384083
1,stressng-mem,issdm-20,"stackmmap",0.133193
1,stressng-mem,issdm-20,"str",7565.962258
1,stressng-mem,issdm-20,"stream",62.221365
1,stressng-mem,issdm-20,"tlb-shootdown",200.58125
1,stressng-mem,issdm-20,"vm",19694.853166
1,stressng-mem,issdm-20,"vm-rw",28.727787
1,stressng-mem,issdm-20,"zero",79128.743117





















1,stressng-mem,issdm-31,"atomic",532343.574446
1,stressng-mem,issdm-31,"context",1726.198267
1,stressng-mem,issdm-31,"full",76321.50534
1,stressng-mem,issdm-31,"hsearch",1192.074303
1,stressng-mem,issdm-31,"lsearch",4.267347
1,stressng-mem,issdm-31,"malloc",752073.637649
1,stressng-mem,issdm-31,"matrix",1858.184021
1,stressng-mem,issdm-31,"memcpy",157.058678
1,stressng-mem,issdm-31,"memfd",935.602052
1,stressng-mem,issdm-31,,2349761.472936
1,stressng-mem,issdm-31,"oom-pipe",0.061228
1,stressng-mem,issdm-31,"pipe",478147.697755
1,stressng-mem,issdm-31,"remap",186.076504
1,stressng-mem,issdm-31,"rmap",20.195314
1,stressng-mem,issdm-31,"stackmmap",0.066543
1,stressng-mem,issdm-31,"str",7633.266659
1,stressng-mem,issdm-31,"stream",62.158233
1,stressng-mem,issdm-31,"tlb-shootdown",212.755615
1,stressng-mem,issdm-31,"vm",19686.489305
1,stressng-mem,issdm-31,"zero",77299.475952




















1,stressng-mem,issdm-34,"atomic",532363.208068
1,stressng-mem,issdm-34,"context",1893.488562
1,stressng-mem,issdm-34,"full",75097.045019
1,stressng-mem,issdm-34,"hsearch",1198.916521
1,stressng-mem,issdm-34,"lsearch",4.267285
1,stressng-mem,issdm-34,"malloc",692888.276946
1,stressng-mem,issdm-34,"matrix",1838.139198
1,stressng-mem,issdm-34,"memcpy",164.154016
1,stressng-mem,issdm-34,"memfd",3.264488
1,stressng-mem,issdm-34,,2889448.816527
1,stressng-mem,issdm-34,"oom-pipe",0.060021
1,stressng-mem,issdm-34,"pipe",451654.686427
1,stressng-mem,issdm-34,"remap",90.479093
1,stressng-mem,issdm-34,"rmap",176.474227
1,stressng-mem,issdm-34,"stackmmap",0.066654
1,stressng-mem,issdm-34,"str",7526.607807
1,stressng-mem,issdm-34,"stream",62.141931
1,stressng-mem,issdm-34,"tlb-shootdown",209.569711
1,stressng-mem,issdm-34,"vm",19705.554383
1,stressng-mem,issdm-34,"zero",73337.470537




















1,stressng-mem,issdm-6,"atomic",532595.917565
1,stressng-mem,issdm-6,"context",3347.000148
1,stressng-mem,issdm-6,"full",82003.679709
1,stressng-mem,issdm-6,"hsearch",1186.946947
1,stressng-mem,issdm-6,"lsearch",4.267338
1,stressng-mem,issdm-6,"malloc",754564.775102
1,stressng-mem,issdm-6,"matrix",1866.14685
1,stressng-mem,issdm-6,"memcpy",157.64841
1,stressng-mem,issdm-6,"memfd",1103.764211
1,stressng-mem,issdm-6,,3618850.058685
1,stressng-mem,issdm-6,"oom-pipe",0.122524
1,stressng-mem,issdm-6,"pipe",538021.841622
1,stressng-mem,issdm-6,"remap",386.235048
1,stressng-mem,issdm-6,"rmap",595.845207
1,stressng-mem,issdm-6,"stackmmap",0.066415
1,stressng-mem,issdm-6,"str",7455.470524
1,stressng-mem,issdm-6,"stream",62.271685
1,stressng-mem,issdm-6,"tlb-shootdown",213.610322
1,stressng-mem,issdm-6,"vm",19686.616468
1,stressng-mem,issdm-6,"vm-rw",29.644688
1,stressng-mem,issdm-6,"zero",82958.854638





















1,stressng-mem,ms1103.utah.cloudlab.us,"atomic",552527.34426
1,stressng-mem,ms1103.utah.cloudlab.us,"context",3446.692535
1,stressng-mem,ms1103.utah.cloudlab.us,"full",230278.8032
1,stressng-mem,ms1103.utah.cloudlab.us,"hsearch",3529.065545
1,stressng-mem,ms1103.utah.cloudlab.us,"lsearch",7.667056
1,stressng-mem,ms1103.utah.cloudlab.us,"malloc",2728631.685406
1,stressng-mem,ms1103.utah.cloudlab.us,"matrix",3806.044826
1,stressng-mem,ms1103.utah.cloudlab.us,"memcpy",1487.510407
1,stressng-mem,ms1103.utah.cloudlab.us,"memfd",9.793923
1,stressng-mem,ms1103.utah.cloudlab.us,,7247247.983439
1,stressng-mem,ms1103.utah.cloudlab.us,"oom-pipe",6.780611
1,stressng-mem,ms1103.utah.cloudlab.us,"pipe",939490.730514
1,stressng-mem,ms1103.utah.cloudlab.us,"remap",291.319799
1,stressng-mem,ms1103.utah.cloudlab.us,"rmap",2367.48834
1,stressng-mem,ms1103.utah.cloudlab.us,"stackmmap",1.866516
1,stressng-mem,ms1103.utah.cloudlab.us,"str",30054.04905
1,stressng-mem,ms1103.utah.cloudlab.us,"stream",20.768515
1,stressng-mem,ms1103.utah.cloudlab.us,"tlb-shootdown",431.792691
1,stressng-mem,ms1103.utah.cloudlab.us,"vm",71134.346781
1,stressng-mem,ms1103.utah.cloudlab.us,"zero",247743.602429




















1,stressng-mem,ms1119.utah.cloudlab.us,"atomic",551438.956013
1,stressng-mem,ms1119.utah.cloudlab.us,"context",3451.307066
1,stressng-mem,ms1119.utah.cloudlab.us,"full",231769.093691
1,stressng-mem,ms1119.utah.cloudlab.us,"hsearch",3531.411523
1,stressng-mem,ms1119.utah.cloudlab.us,"lsearch",7.667018
1,stressng-mem,ms1119.utah.cloudlab.us,"malloc",2721109.029798
1,stressng-mem,ms1119.utah.cloudlab.us,"matrix",3794.048244
1,stressng-mem,ms1119.utah.cloudlab.us,"memcpy",1484.34185
1,stressng-mem,ms1119.utah.cloudlab.us,"memfd",9.730017
1,stressng-mem,ms1119.utah.cloudlab.us,,7213943.159116
1,stressng-mem,ms1119.utah.cloudlab.us,"oom-pipe",6.781129
1,stressng-mem,ms1119.utah.cloudlab.us,"pipe",1012424.326593
1,stressng-mem,ms1119.utah.cloudlab.us,"remap",292.115903
1,stressng-mem,ms1119.utah.cloudlab.us,"rmap",2347.911515
1,stressng-mem,ms1119.utah.cloudlab.us,"stackmmap",1.86652
1,stressng-mem,ms1119.utah.cloudlab.us,"str",30219.5999
1,stressng-mem,ms1119.utah.cloudlab.us,"stream",20.716337
1,stressng-mem,ms1119.utah.cloudlab.us,"tlb-shootdown",432.821771
1,stressng-mem,ms1119.utah.cloudlab.us,"vm",71133.50342
1,stressng-mem,ms1119.utah.cloudlab.us,"zero",248714.808629




















1,stressng-mem,ms1128.utah.cloudlab.us,"atomic",553116.777489
1,stressng-mem,ms1128.utah.cloudlab.us,"context",3489.764741
1,stressng-mem,ms1128.utah.cloudlab.us,"full",230730.246996
1,stressng-mem,ms1128.utah.cloudlab.us,"hsearch",3532.861713
1,stressng-mem,ms1128.utah.cloudlab.us,"lsearch",7.66686
1,stressng-mem,ms1128.utah.cloudlab.us,"malloc",2717085.172049
1,stressng-mem,ms1128.utah.cloudlab.us,"matrix",3802.047358
1,stressng-mem,ms1128.utah.cloudlab.us,"memcpy",1488.56906
1,stressng-mem,ms1128.utah.cloudlab.us,"memfd",9.651377
1,stressng-mem,ms1128.utah.cloudlab.us,,7216295.790874
1,stressng-mem,ms1128.utah.cloudlab.us,"oom-pipe",6.914824
1,stressng-mem,ms1128.utah.cloudlab.us,"pipe",979482.776707
1,stressng-mem,ms1128.utah.cloudlab.us,"remap",290.73399
1,stressng-mem,ms1128.utah.cloudlab.us,"rmap",2508.736897
1,stressng-mem,ms1128.utah.cloudlab.us,"stackmmap",1.866546
1,stressng-mem,ms1128.utah.cloudlab.us,"str",31118.405516
1,stressng-mem,ms1128.utah.cloudlab.us,"stream",20.436957
1,stressng-mem,ms1128.utah.cloudlab.us,"tlb-shootdown",433.570491
1,stressng-mem,ms1128.utah.cloudlab.us,"vm",71133.768732
1,stressng-mem,ms1128.utah.cloudlab.us,"zero",250252.86436




















1,stressng-mem,ms1139.utah.cloudlab.us,"atomic",552032.522599
1,stressng-mem,ms1139.utah.cloudlab.us,"context",3445.296194
1,stressng-mem,ms1139.utah.cloudlab.us,"full",228034.468856
1,stressng-mem,ms1139.utah.cloudlab.us,"hsearch",3525.266062
1,stressng-mem,ms1139.utah.cloudlab.us,"lsearch",7.666874
1,stressng-mem,ms1139.utah.cloudlab.us,"malloc",2730951.08713
1,stressng-mem,ms1139.utah.cloudlab.us,"matrix",3799.377062
1,stressng-mem,ms1139.utah.cloudlab.us,"memcpy",1488.873814
1,stressng-mem,ms1139.utah.cloudlab.us,"memfd",9.728111
1,stressng-mem,ms1139.utah.cloudlab.us,,7215863.379167
1,stressng-mem,ms1139.utah.cloudlab.us,"oom-pipe",6.980621
1,stressng-mem,ms1139.utah.cloudlab.us,"pipe",993215.416371
1,stressng-mem,ms1139.utah.cloudlab.us,"remap",291.543832
1,stressng-mem,ms1139.utah.cloudlab.us,"rmap",1618.502581
1,stressng-mem,ms1139.utah.cloudlab.us,"stackmmap",1.733078
1,stressng-mem,ms1139.utah.cloudlab.us,"str",31236.92235
1,stressng-mem,ms1139.utah.cloudlab.us,"stream",20.450793
1,stressng-mem,ms1139.utah.cloudlab.us,"tlb-shootdown",438.988529
1,stressng-mem,ms1139.utah.cloudlab.us,"vm",71134.951937
1,stressng-mem,ms1139.utah.cloudlab.us,"zero",247242.623273




















1,stressng-mem,pc19.utahddc.geniracks.net,"atomic",557098.851647
1,stressng-mem,pc19.utahddc.geniracks.net,"context",4097.810379
1,stressng-mem,pc19.utahddc.geniracks.net,"full",146342.366131
1,stressng-mem,pc19.utahddc.geniracks.net,"hsearch",3382.309287
1,stressng-mem,pc19.utahddc.geniracks.net,"lsearch",7.200546
1,stressng-mem,pc19.utahddc.geniracks.net,"malloc",2507450.978642
1,stressng-mem,pc19.utahddc.geniracks.net,"matrix",3918.142804
1,stressng-mem,pc19.utahddc.geniracks.net,"memcpy",1666.095176
1,stressng-mem,pc19.utahddc.geniracks.net,"memfd",7.457562
1,stressng-mem,pc19.utahddc.geniracks.net,,7372631.171753
1,stressng-mem,pc19.utahddc.geniracks.net,"oom-pipe",4.848605
1,stressng-mem,pc19.utahddc.geniracks.net,"pipe",716717.718575
1,stressng-mem,pc19.utahddc.geniracks.net,"remap",264.910798
1,stressng-mem,pc19.utahddc.geniracks.net,"rmap",1230.831933
1,stressng-mem,pc19.utahddc.geniracks.net,"stackmmap",0.399974
1,stressng-mem,pc19.utahddc.geniracks.net,"str",28402.08161
1,stressng-mem,pc19.utahddc.geniracks.net,"stream",13.147216
1,stressng-mem,pc19.utahddc.geniracks.net,"tlb-shootdown",405.729167
1,stressng-mem,pc19.utahddc.geniracks.net,"vm",23144.849663
1,stressng-mem,pc19.utahddc.geniracks.net,"zero",126060.625828




















1,stressng-mem,pc22.utahddc.geniracks.net,"atomic",559078.956095
1,stressng-mem,pc22.utahddc.geniracks.net,"context",4091.256148
1,stressng-mem,pc22.utahddc.geniracks.net,"full",129481.151275
1,stressng-mem,pc22.utahddc.geniracks.net,"hsearch",3360.840972
1,stressng-mem,pc22.utahddc.geniracks.net,"lsearch",7.133737
1,stressng-mem,pc22.utahddc.geniracks.net,"malloc",2438330.542443
1,stressng-mem,pc22.utahddc.geniracks.net,"matrix",3617.421652
1,stressng-mem,pc22.utahddc.geniracks.net,"memcpy",1644.865675
1,stressng-mem,pc22.utahddc.geniracks.net,"memfd",7.526583
1,stressng-mem,pc22.utahddc.geniracks.net,,7030177.027687
1,stressng-mem,pc22.utahddc.geniracks.net,"oom-pipe",4.849201
1,stressng-mem,pc22.utahddc.geniracks.net,"pipe",699925.818729
1,stressng-mem,pc22.utahddc.geniracks.net,"remap",247.522329
1,stressng-mem,pc22.utahddc.geniracks.net,"rmap",605.133047
1,stressng-mem,pc22.utahddc.geniracks.net,"stackmmap",0.399918
1,stressng-mem,pc22.utahddc.geniracks.net,"str",27386.103323
1,stressng-mem,pc22.utahddc.geniracks.net,"stream",12.797569
1,stressng-mem,pc22.utahddc.geniracks.net,"tlb-shootdown",406.517264
1,stressng-mem,pc22.utahddc.geniracks.net,"vm",23144.976033
1,stressng-mem,pc22.utahddc.geniracks.net,"zero",174455.522788




















1,stressng-mem,pc25.utahddc.geniracks.net,"atomic",556738.07759
1,stressng-mem,pc25.utahddc.geniracks.net,"context",4111.648929
1,stressng-mem,pc25.utahddc.geniracks.net,"full",178690.175265
1,stressng-mem,pc25.utahddc.geniracks.net,"hsearch",3382.165037
1,stressng-mem,pc25.utahddc.geniracks.net,"lsearch",7.200428
1,stressng-mem,pc25.utahddc.geniracks.net,"malloc",2484353.227698
1,stressng-mem,pc25.utahddc.geniracks.net,"matrix",3894.80052
1,stressng-mem,pc25.utahddc.geniracks.net,"memcpy",1655.987976
1,stressng-mem,pc25.utahddc.geniracks.net,"memfd",7.461282
1,stressng-mem,pc25.utahddc.geniracks.net,,7383300.452371
1,stressng-mem,pc25.utahddc.geniracks.net,"oom-pipe",4.848313
1,stressng-mem,pc25.utahddc.geniracks.net,"pipe",732095.995356
1,stressng-mem,pc25.utahddc.geniracks.net,"remap",262.899052
1,stressng-mem,pc25.utahddc.geniracks.net,"rmap",529.902908
1,stressng-mem,pc25.utahddc.geniracks.net,"stackmmap",0.399793
1,stressng-mem,pc25.utahddc.geniracks.net,"str",29591.546062
1,stressng-mem,pc25.utahddc.geniracks.net,"stream",12.089815
1,stressng-mem,pc25.utahddc.geniracks.net,"tlb-shootdown",417.086853
1,stressng-mem,pc25.utahddc.geniracks.net,"vm",23145.221063
1,stressng-mem,pc25.utahddc.geniracks.net,"zero",155451.049314




















1,stressng-mem,pc31.utahddc.geniracks.net,"atomic",560856.683745
1,stressng-mem,pc31.utahddc.geniracks.net,"context",4064.018334
1,stressng-mem,pc31.utahddc.geniracks.net,"full",132738.154819
1,stressng-mem,pc31.utahddc.geniracks.net,"hsearch",3355.770897
1,stressng-mem,pc31.utahddc.geniracks.net,"lsearch",7.20039
1,stressng-mem,pc31.utahddc.geniracks.net,"malloc",2481940.713851
1,stressng-mem,pc31.utahddc.geniracks.net,"matrix",3898.732377
1,stressng-mem,pc31.utahddc.geniracks.net,"memcpy",1650.444334
1,stressng-mem,pc31.utahddc.geniracks.net,"memfd",7.529362
1,stressng-mem,pc31.utahddc.geniracks.net,,7363985.598703
1,stressng-mem,pc31.utahddc.geniracks.net,"oom-pipe",4.91521
1,stressng-mem,pc31.utahddc.geniracks.net,"pipe",715542.871957
1,stressng-mem,pc31.utahddc.geniracks.net,"remap",261.498104
1,stressng-mem,pc31.utahddc.geniracks.net,"rmap",441.058966
1,stressng-mem,pc31.utahddc.geniracks.net,"stackmmap",0.399838
1,stressng-mem,pc31.utahddc.geniracks.net,"str",28343.510604
1,stressng-mem,pc31.utahddc.geniracks.net,"stream",13.209003
1,stressng-mem,pc31.utahddc.geniracks.net,"tlb-shootdown",412.035958
1,stressng-mem,pc31.utahddc.geniracks.net,"vm",23144.302687
1,stressng-mem,pc31.utahddc.geniracks.net,"zero",144836.271734




















1,stressng-mem,pc765.emulab.net,"atomic",710262.008122
1,stressng-mem,pc765.emulab.net,"context",4762.502897
1,stressng-mem,pc765.emulab.net,"full",197112.274806
1,stressng-mem,pc765.emulab.net,"hsearch",3995.928361
1,stressng-mem,pc765.emulab.net,"lsearch",9.200413
1,stressng-mem,pc765.emulab.net,"malloc",2577640.696448
1,stressng-mem,pc765.emulab.net,"matrix",4458.694135
1,stressng-mem,pc765.emulab.net,"memcpy",1721.089728
1,stressng-mem,pc765.emulab.net,"memfd",8.394881
1,stressng-mem,pc765.emulab.net,,8691470.247544
1,stressng-mem,pc765.emulab.net,"oom-pipe",5.983998
1,stressng-mem,pc765.emulab.net,"pipe",901972.980369
1,stressng-mem,pc765.emulab.net,"remap",349.748962
1,stressng-mem,pc765.emulab.net,"rmap",3963.080244
1,stressng-mem,pc765.emulab.net,"stackmmap",43.599462
1,stressng-mem,pc765.emulab.net,"str",36450.869168
1,stressng-mem,pc765.emulab.net,"stream",14.995601
1,stressng-mem,pc765.emulab.net,"tlb-shootdown",523.73047
1,stressng-mem,pc765.emulab.net,"vm",71157.102505
1,stressng-mem,pc765.emulab.net,"zero",267547.982342




















1,stressng-mem,pc767.emulab.net,"atomic",708804.361114
1,stressng-mem,pc767.emulab.net,"context",4750.101549
1,stressng-mem,pc767.emulab.net,"full",199692.172922
1,stressng-mem,pc767.emulab.net,"hsearch",3922.001879
1,stressng-mem,pc767.emulab.net,"lsearch",9.133663
1,stressng-mem,pc767.emulab.net,"malloc",2587091.206734
1,stressng-mem,pc767.emulab.net,"matrix",4456.027089
1,stressng-mem,pc767.emulab.net,"memcpy",1705.024228
1,stressng-mem,pc767.emulab.net,"memfd",8.256706
1,stressng-mem,pc767.emulab.net,,7614521.258744
1,stressng-mem,pc767.emulab.net,"oom-pipe",6.317003
1,stressng-mem,pc767.emulab.net,"pipe",957250.160062
1,stressng-mem,pc767.emulab.net,"remap",344.494358
1,stressng-mem,pc767.emulab.net,"rmap",4301.233165
1,stressng-mem,pc767.emulab.net,"stackmmap",45.263169
1,stressng-mem,pc767.emulab.net,"str",35527.008321
1,stressng-mem,pc767.emulab.net,"stream",14.747563
1,stressng-mem,pc767.emulab.net,"tlb-shootdown",508.435489
1,stressng-mem,pc767.emulab.net,"vm",71155.297237
1,stressng-mem,pc767.emulab.net,"zero",284800.32642




















1,stressng-mem,pc769.emulab.net,"atomic",722519.803346
1,stressng-mem,pc769.emulab.net,"context",4843.502855
1,stressng-mem,pc769.emulab.net,"full",194093.696717
1,stressng-mem,pc769.emulab.net,"hsearch",4019.870258
1,stressng-mem,pc769.emulab.net,"lsearch",9.333651
1,stressng-mem,pc769.emulab.net,"malloc",2615877.859376
1,stressng-mem,pc769.emulab.net,"matrix",4532.063323
1,stressng-mem,pc769.emulab.net,"memcpy",1760.134482
1,stressng-mem,pc769.emulab.net,"memfd",8.257917
1,stressng-mem,pc769.emulab.net,,8917832.85424
1,stressng-mem,pc769.emulab.net,"oom-pipe",6.382773
1,stressng-mem,pc769.emulab.net,"pipe",1029973.288815
1,stressng-mem,pc769.emulab.net,"remap",356.506837
1,stressng-mem,pc769.emulab.net,"rmap",3048.995481
1,stressng-mem,pc769.emulab.net,"stackmmap",42.195972
1,stressng-mem,pc769.emulab.net,"str",36361.832229
1,stressng-mem,pc769.emulab.net,"stream",14.853332
1,stressng-mem,pc769.emulab.net,"tlb-shootdown",506.605975
1,stressng-mem,pc769.emulab.net,"vm",71155.519784
1,stressng-mem,pc769.emulab.net,"zero",275752.133418




















1,stressng-mem,pc773.emulab.net,"atomic",709520.425455
1,stressng-mem,pc773.emulab.net,"context",4915.510298
1,stressng-mem,pc773.emulab.net,"full",201402.704241
1,stressng-mem,pc773.emulab.net,"hsearch",3941.666279
1,stressng-mem,pc773.emulab.net,"lsearch",9.133646
1,stressng-mem,pc773.emulab.net,"malloc",2582293.258323
1,stressng-mem,pc773.emulab.net,"matrix",4458.056852
1,stressng-mem,pc773.emulab.net,"memcpy",1725.195881
1,stressng-mem,pc773.emulab.net,"memfd",8.326904
1,stressng-mem,pc773.emulab.net,,8761635.084361
1,stressng-mem,pc773.emulab.net,"oom-pipe",6.050053
1,stressng-mem,pc773.emulab.net,"pipe",945701.858109
1,stressng-mem,pc773.emulab.net,"remap",345.197421
1,stressng-mem,pc773.emulab.net,"rmap",4553.05521
1,stressng-mem,pc773.emulab.net,"stackmmap",44.728872
1,stressng-mem,pc773.emulab.net,"str",36043.023829
1,stressng-mem,pc773.emulab.net,"stream",14.850069
1,stressng-mem,pc773.emulab.net,"tlb-shootdown",501.22226
1,stressng-mem,pc773.emulab.net,"vm",71156.722917
1,stressng-mem,pc773.emulab.net,"zero",278010.163736




















1,stressng-mem,pl2,"atomic",622668.036439
1,stressng-mem,pl2,"context",4635.367712
1,stressng-mem,pl2,"full",124182.871893
1,stressng-mem,pl2,"hsearch",3811.818296
1,stressng-mem,pl2,"lsearch",7.60007
1,stressng-mem,pl2,"malloc",2601173.093525
1,stressng-mem,pl2,"matrix",4171.412169
1,stressng-mem,pl2,"memcpy",1795.055049
1,stressng-mem,pl2,"memfd",7.133278
1,stressng-mem,pl2,,5876348.201025
1,stressng-mem,pl2,"oom-pipe",0.32039
1,stressng-mem,pl2,"pipe",689331.168576
1,stressng-mem,pl2,"remap",301.225482
1,stressng-mem,pl2,"rmap",733.491747
1,stressng-mem,pl2,"stackmmap",0.199901
1,stressng-mem,pl2,"str",31026.490968
1,stressng-mem,pl2,"stream",17.114957
1,stressng-mem,pl2,"tlb-shootdown",540.567324
1,stressng-mem,pl2,"vm",23148.483726
1,stressng-mem,pl2,"zero",160987.241048




















1,stressng-mem,rackform2,"atomic",392446.951811
1,stressng-mem,rackform2,"context",2387.523883
1,stressng-mem,rackform2,"full",128082.398753
1,stressng-mem,rackform2,"hsearch",2721.557583
1,stressng-mem,rackform2,"lsearch",5.867338
1,stressng-mem,rackform2,"malloc",1679350.586093
1,stressng-mem,rackform2,"matrix",2498.789191
1,stressng-mem,rackform2,"memcpy",869.568758
1,stressng-mem,rackform2,"memfd",6.065076
1,stressng-mem,rackform2,,3624118.430132
1,stressng-mem,rackform2,"oom-pipe",0.188205
1,stressng-mem,rackform2,"pipe",455905.042213
1,stressng-mem,rackform2,"remap",197.09855
1,stressng-mem,rackform2,"rmap",902.192581
1,stressng-mem,rackform2,"stackmmap",0.199836
1,stressng-mem,rackform2,"str",20886.298377
1,stressng-mem,rackform2,"stream",23.410237
1,stressng-mem,rackform2,"tlb-shootdown",364.048387
1,stressng-mem,rackform2,"vm",23132.676466
1,stressng-mem,rackform2,"zero",139481.884057




















1,stressng-mem,scruffy.soe.ucsc.edu,"atomic",628833.145895
1,stressng-mem,scruffy.soe.ucsc.edu,"context",3569.448278
1,stressng-mem,scruffy.soe.ucsc.edu,"full",133276.852583
1,stressng-mem,scruffy.soe.ucsc.edu,"hsearch",2787.993955
1,stressng-mem,scruffy.soe.ucsc.edu,"lsearch",6.533566
1,stressng-mem,scruffy.soe.ucsc.edu,"malloc",2346134.078302
1,stressng-mem,scruffy.soe.ucsc.edu,"matrix",2600.634565
1,stressng-mem,scruffy.soe.ucsc.edu,"memcpy",1305.686611
1,stressng-mem,scruffy.soe.ucsc.edu,"memfd",8.585366
1,stressng-mem,scruffy.soe.ucsc.edu,,5776860.313094
1,stressng-mem,scruffy.soe.ucsc.edu,"oom-pipe",0.317852
1,stressng-mem,scruffy.soe.ucsc.edu,"pipe",791417.685451
1,stressng-mem,scruffy.soe.ucsc.edu,"remap",212.142765
1,stressng-mem,scruffy.soe.ucsc.edu,"rmap",3101.948912
